dataset,optimizer,iteration,variation,runtime
FaceFour,ssg-1000-10,9_1461230064187082634,41.037823016978855,3719.3203268051147
FaceFour,ssg-1000-10,12_114918208149784485,44.37589329984972,3702.721001148224
FaceFour,ssg-1000-10,10_1953889888512116658,41.037823016978855,3721.5201761722565
FaceFour,ssg-1000-10,15_1171026614419326914,41.037823016978855,3719.4786789417267
FaceFour,ssg-1000-10,7_28903963264681925,43.60265202928755,3783.7787034511566
FaceFour,ssg-1000-10,17_2284156793216960460,40.235737312520214,3632.7167513370514
FaceFour,ssg-1000-10,11_321400994287978446,43.60265202928755,3748.583062648773
FaceFour,ssg-1000-10,13_1312742118367561721,41.037823016978855,3785.303831100464
FaceFour,ssg-1000-10,14_50188859110983683,43.60265202928755,3789.6307334899902
OliveOil,ssg-1000-1,6_1568685335569631248,nan,1269.5975456237793
FaceFour,adam-1000-10,22_686258534802655253,53.25705062831796,1494.0294604301453
FaceFour,ssg-1000-10,16_1291599609277057046,42.93529520230196,3795.1390969753265
FaceFour,ssg-1000-10,18_371978529165674537,50.059321725611895,3717.8624200820923
FaceFour,adam-1000-10,28_1520048438714959923,55.20189508805299,1397.2401642799377
OliveOil,ssg-1000-1,10_682895128733288569,nan,1326.1971197128296
OliveOil,ssg-1000-1,8_214044678951930042,nan,1435.399587392807
OliveOil,ssg-1000-1,15_2283757120740264144,nan,1362.4826028347015
OliveOil,ssg-1000-1,3_647094480377088458,nan,1736.6839220523834
OliveOil,ssg-1000-1,17_702276220196096459,nan,1569.0381183624268
OliveOil,ssg-1000-1,0_1931726482875222493,nan,1795.1404585838318
FaceFour,ssg-1000-10,27_1784441952532302485,42.393603796126264,3615.4196724891663
FaceFour,adam-1000-10,3_1371442295395453646,53.31509528028871,3523.7541286945343
FaceFour,adam-1000-10,6_2088692762856524534,53.31509528028871,3517.555482149124
OliveOil,ssg-1000-1,13_1336691680643779407,nan,2016.097778558731
OliveOil,ssg-1000-1,2_1350980933758356322,nan,2150.4398975372314
FaceFour,adam-1000-10,10_972124411198835559,61.73768461795253,3503.1388459205627
OliveOil,ssg-1000-1,5_745000493272402797,nan,2130.987310886383
FaceFour,adam-1000-10,13_686885806186302374,53.31509528028871,3496.5802190303802
FaceFour,adam-1000-10,12_1228890612854295466,62.40619212411809,3548.5994913578033
FaceFour,adam-1000-10,9_1934244364502830009,53.31509528028871,3587.132903814316
